timestamp,open,high,low,close,volume
2024-09-19T12:00:00Z,62645.44000000,63500.84000000,62582.14000000,63154.04000000,10166.54165000
2024-09-19T16:00:00Z,63154.03000000,63850.00000000,62940.00000000,63251.99000000,6054.84450000
2024-09-19T20:00:00Z,63251.99000000,63254.14000000,62650.00000000,62947.99000000,2720.93692000
2024-09-20T00:00:00Z,62948.00000000,63750.00000000,62606.00000000,63742.16000000,3621.81690000
2024-09-20T04:00:00Z,63742.15000000,64133.32000000,63390.32000000,63524.80000000,6638.35306000
2024-09-20T08:00:00Z,63524.81000000,63700.00000000,63090.43000000,63440.00000000,3743.75146000
2024-09-20T12:00:00Z,63440.01000000,63544.37000000,62553.90000000,63153.99000000,6589.92794000
2024-09-20T16:00:00Z,63153.99000000,63282.00000000,62350.00000000,62809.13000000,3393.59501000
2024-09-20T20:00:00Z,62809.13000000,63300.00000000,62709.30000000,63201.05000000,1478.93357000
2024-09-21T00:00:00Z,63201.05000000,63310.37000000,62816.47000000,62889.57000000,1640.98964000
2024-09-21T04:00:00Z,62889.58000000,63134.00000000,62758.00000000,63091.02000000,1209.98344000
2024-09-21T08:00:00Z,63091.02000000,63136.00000000,62966.01000000,63089.77000000,1035.11805000
2024-09-21T12:00:00Z,63089.76000000,63306.00000000,63036.92000000,63167.98000000,1603.27919000
2024-09-21T16:00:00Z,63167.98000000,63400.00000000,63086.00000000,63203.59000000,1787.68953000
2024-09-21T20:00:00Z,63203.59000000,63559.90000000,63058.00000000,63348.96000000,1098.28623000
2024-09-22T00:00:00Z,63348.97000000,63450.00000000,62830.01000000,63106.00000000,1863.74001000
2024-09-22T04:00:00Z,63106.00000000,63200.00000000,62838.00000000,62936.00000000,967.92007000
2024-09-22T08:00:00Z,62936.00000000,63034.99000000,62544.94000000,62784.00000000,1840.93484000
2024-09-22T12:00:00Z,62784.00000000,62930.00000000,62429.16000000,62652.12000000,2271.34613000
2024-09-22T16:00:00Z,62652.12000000,63229.50000000,62468.01000000,63160.00000000,2262.34879000
2024-09-22T20:00:00Z,63160.00000000,64000.00000000,62357.93000000,63578.76000000,5035.90908000
2024-09-23T00:00:00Z,63578.76000000,64745.88000000,62538.75000000,64354.00000000,7140.31946000
2024-09-23T04:00:00Z,64354.00000000,64455.13000000,63400.00000000,63548.82000000,3443.68917000
2024-09-23T08:00:00Z,63548.83000000,63710.00000000,63300.00000000,63435.04000000,2927.24270000
2024-09-23T12:00:00Z,63435.03000000,63806.00000000,63059.93000000,63618.00000000,5683.13836000
2024-09-23T16:00:00Z,63617.99000000,63825.96000000,63098.97000000,63298.56000000,3051.89312000
2024-09-23T20:00:00Z,63300.01000000,63489.00000000,63088.69000000,63339.99000000,1831.77006000
2024-09-24T00:00:00Z,63339.99000000,63401.21000000,62700.00000000,63124.00000000,4362.37127000
2024-09-24T04:00:00Z,63124.01000000,63569.99000000,62900.00000000,63559.92000000,2295.13582000
2024-09-24T08:00:00Z,63559.93000000,63948.00000000,63380.00000000,63478.34000000,2935.03801000
2024-09-24T12:00:00Z,63478.35000000,63768.00000000,62731.10000000,63159.99000000,5750.10021000
2024-09-24T16:00:00Z,63159.99000000,64375.00000000,63088.02000000,64292.34000000,4151.18148000
2024-09-24T20:00:00Z,64292.35000000,64688.00000000,63966.66000000,64262.70000000,3691.22080000
2024-09-25T00:00:00Z,64262.70000000,64817.99000000,63990.41000000,64460.00000000,3313.63849000
2024-09-25T04:00:00Z,64460.01000000,64460.23000000,63645.49000000,63843.33000000,2493.73409000
2024-09-25T08:00:00Z,63843.34000000,63915.07000000,63407.70000000,63838.01000000,2671.75745000
2024-09-25T12:00:00Z,63838.01000000,63999.00000000,63283.37000000,63495.66000000,3683.29568000
2024-09-25T16:00:00Z,63495.66000000,63670.00000000,63000.00000000,63181.50000000,3421.13755000
2024-09-25T20:00:00Z,63181.51000000,63551.81000000,62947.08000000,63152.01000000,2229.54842000
2024-09-26T00:00:00Z,63152.01000000,63544.00000000,62670.00000000,63514.34000000,3182.84060000
2024-09-26T04:00:00Z,63514.35000000,63874.41000000,63340.00000000,63852.07000000,1978.65426000
2024-09-26T08:00:00Z,63852.07000000,64500.00000000,63595.67000000,64393.99000000,4265.52614000
2024-09-26T12:00:00Z,64393.98000000,65550.00000000,64150.00000000,65229.03000000,10972.58828000
2024-09-26T16:00:00Z,65229.03000000,65839.00000000,64693.26000000,64711.06000000,5421.22806000
2024-09-26T20:00:00Z,64711.07000000,65244.00000000,64633.52000000,65173.99000000,2552.46859000
2024-09-27T00:00:00Z,65173.99000000,65425.00000000,64819.90000000,65366.01000000,2512.15165000
2024-09-27T04:00:00Z,65366.01000000,65550.00000000,65099.99000000,65460.02000000,3455.03541000
2024-09-27T08:00:00Z,65460.02000000,65986.00000000,65342.78000000,65437.35000000,3894.19370000
2024-09-27T12:00:00Z,65437.36000000,66498.00000000,65314.31000000,66006.01000000,7244.94249000
2024-09-27T16:00:00Z,66006.01000000,66360.00000000,65524.00000000,65657.99000000,3581.38796000
2024-09-27T20:00:00Z,65657.99000000,65962.00000000,65625.00000000,65769.95000000,1361.09366000
2024-09-28T00:00:00Z,65769.95000000,66260.00000000,65720.00000000,66063.76000000,1667.03312000
2024-09-28T04:00:00Z,66063.76000000,66087.00000000,65738.00000000,65824.01000000,1261.99889000
2024-09-28T08:00:00Z,65824.01000000,65824.01000000,65453.00000000,65798.01000000,1658.51739000
2024-09-28T12:00:00Z,65798.01000000,65816.00000000,65422.23000000,65619.13000000,1613.79987000
2024-09-28T16:00:00Z,65619.14000000,65823.08000000,65492.59000000,65724.00000000,1744.50199000
2024-09-28T20:00:00Z,65724.00000000,65982.16000000,65432.00000000,65858.00000000,1181.38190000
2024-09-29T00:00:00Z,65858.00000000,65984.00000000,65647.28000000,65815.92000000,1175.81973000
2024-09-29T04:00:00Z,65815.93000000,65815.93000000,65432.00000000,65477.01000000,1284.12437000
