timestamp,open,high,low,close,volume,ema12,ema26,macd,signal,hist,rsi14
2026-03-22T00:00:00Z,69278.14,69594.99,69123.31,69347.61,120.00279,69347.61,69347.61,0.0,0.0,0.0,
2026-03-22T04:00:00Z,69345.0,69536.23,68888.1,68901.41,129.37701,69278.96384615384,69314.55814814815,-35.5943019943079,-7.11886039886158,-28.47544159544632,0.0
2026-03-22T08:00:00Z,68916.92,68987.0,68102.7,68222.0,173.41163,69116.35402366864,69233.62791495198,-117.27389128334471,-29.14986657575821,-88.1240247075865,0.0
2026-03-22T12:00:00Z,68221.01,69008.7,68194.01,68841.24,464.16625,69074.02878925808,69204.56214347406,-130.53335421597876,-49.42656410380232,-81.10679011217644,9.330973617442197
2026-03-22T16:00:00Z,68846.38,68885.54,68148.01,68203.56,331.72242,68940.1105139876,69130.41383655005,-190.3033225624531,-77.60191579553248,-112.70140676692063,8.455953523410969
2026-03-22T20:00:00Z,68205.0,68509.03,67348.1,67864.0,982.50761,68774.5550502972,69036.60540421301,-262.05035391580896,-114.49160341958778,-147.5587504962212,8.024430759319287
2026-03-23T00:00:00Z,67864.01,68603.18,67442.36,68090.37,1070.45322,68669.29581178994,68966.51389278982,-297.21808099988266,-151.03689893564675,-146.1811820642359,11.275106424279741
2026-03-23T04:00:00Z,68093.1,68928.33,67501.64,68328.14,354.02849000000003,68616.81030228379,68919.22693776836,-302.41663548456563,-181.31284624543053,-121.1037892391351,14.685819977840495
2026-03-23T08:00:00Z,68351.21,71549.74,67928.01,70126.0,880.07332,68848.99333270166,69008.6175349707,-159.62420226904214,-176.97511745015285,17.350915181110707,35.02486101989456
2026-03-23T12:00:00Z,70128.0,70921.01,69667.68,70774.02,631.4751,69145.1512815168,69139.38808793583,5.763193580962252,-140.42745524392984,146.1906488248921,40.528330994906526
