timestamp,open,high,low,close,volume,ema12,ema26,macd,signal,hist,rsi14
2026-03-18T05:00:00Z,74169.99,74283.69,73855.06,73893.22,0.57423,73893.22,73893.22,0.0,0.0,0.0,
2026-03-18T06:00:00Z,74006.66,74224.58,73989.81,74040.01,0.07203,73915.80307692308,73904.09333333334,11.709743589744903,2.3419487179489806,9.367794871795923,
2026-03-18T07:00:00Z,73958.89,73996.65,73600.4,73796.25,3.03134,73897.41029585799,73896.10493827162,1.305357586374157,2.134630491634016,-0.8292729052598591,88.67302035752267
2026-03-18T08:00:00Z,73933.03,74105.89,73877.95,74028.34,3.31023,73917.55332726445,73905.90012802927,11.653199235181091,4.038344240343431,7.6148549948376605,89.85167642627118
2026-03-18T09:00:00Z,74042.79,74248.83,73920.73,74111.9,6.66459,73947.45281537762,73921.15937780488,26.293437572734547,8.489362906821656,17.804074665912893,90.24524118126045
2026-03-18T10:00:00Z,74186.57,74251.57,73808.0,73919.54,9.57709,73943.15853608875,73921.03942389341,22.119112195345224,11.21531276452637,10.903799430818854,82.32971939326438
2026-03-18T11:00:00Z,73897.54,73995.46,72721.74,72905.6,5.96614,73783.53414592125,73845.8216887902,-62.287542868944,-3.485258362167704,-58.802284506776296,54.96362679634122
2026-03-18T12:00:00Z,72902.37,72957.94,72290.0,72395.68,6.68186,73570.01812347183,73738.40378591685,-168.3856624450127,-36.465339178736706,-131.920323266276,46.57839373807179
2026-03-18T13:00:00Z,72267.12,72537.37,71966.97,72082.64,1.6497,73341.19071986078,73615.75461658968,-274.5638967288978,-84.08505068876893,-190.47884604012887,42.310885729777524
2026-03-18T14:00:00Z,72107.52,72181.84,71150.0,71150.0,9.40694,73004.08445526681,73433.10612647193,-429.02167120511876,-153.07237479203891,-275.9492964130799,32.69875034824362
2026-03-18T15:00:00Z,71135.88,71511.81,70852.87,71494.61,2.4455,72771.857615995,73289.51382080735,-517.6562048123451,-225.98914079610017,-291.6670640162449,38.27835909932031
2026-03-18T16:00:00Z,71442.95,71541.59,71063.01,71368.85,3.33546,72556.01029045731,73147.24242667347,-591.2321362161601,-299.03773988011216,-292.194396336048,37.070521215743334
2026-03-18T17:00:00Z,71348.8,71762.49,71209.5,71603.81,0.60694,72409.51793807927,73032.91409877174,-623.3961606924713,-363.909424042584,-259.4867366498873,40.82727711503074
2026-03-18T18:00:00Z,71636.2,71979.14,70956.01,71069.89,0.842,72203.42133222093,72887.50490627013,-684.0835740492039,-427.944254043908,-256.1393200052959,35.62304329941317
2026-03-18T19:00:00Z,71114.4,71483.49,70955.97,71022.69,0.27125,72021.77035803309,72749.37046876864,-727.6001107355551,-487.87542538223744,-239.72468535331762,35.19592394932195
2026-03-18T20:00:00Z,71033.39,71313.33,70500.01,71237.14,0.79677,71901.05799525877,72637.353397008,-736.2954017492302,-537.559420655636,-198.7359810935942,38.78704706227473
2026-03-18T21:00:00Z,71257.37,71450.0,71159.37,71335.45,3.208,71814.04138060358,72540.91610834074,-726.8747277371585,-575.4224820719405,-151.45224566521802,40.41711544814767
2026-03-18T22:00:00Z,71206.63,71206.63,70979.3,71130.0,0.20204,71708.8042451261,72436.4038040192,-727.5995588930964,-605.8578974361717,-121.7416614569247,38.13181599540351
2026-03-18T23:00:00Z,71148.22,71380.52,71088.6,71256.1,0.2915,71639.15743818363,72348.97389261036,-709.8164544267347,-626.6496088342843,-83.16684559245039,40.36078160691764
